,age,workclass,fnlgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,salary
31450,46,Private,211226,Assoc-acdm,12,Married-civ-spouse,Transport-moving,Husband,Other,1,0,0,36,United-States,0
31451,38,Private,33397,HS-grad,9,Divorced,Sales,Unmarried,White,0,0,0,40,United-States,0
31452,53,Private,120839,12th,8,Divorced,Farming-fishing,Own-child,White,1,0,0,40,United-States,0
31453,53,Private,36327,HS-grad,9,Married-civ-spouse,Sales,Husband,White,1,0,0,40,United-States,1
31454,50,Private,139703,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,40,United-States,1
31455,26,Private,107827,HS-grad,9,Never-married,Other-service,Unmarried,White,1,0,0,25,United-States,0
31456,46,Local-gov,140219,Masters,14,Divorced,Prof-specialty,Not-in-family,White,0,8614,0,55,United-States,1
31457,44,Local-gov,203761,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,40,United-States,1
31458,36,Local-gov,114719,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,50,United-States,1
31459,20,Private,344394,Some-college,10,Never-married,Other-service,Not-in-family,White,0,0,0,30,United-States,0
31460,35,Private,195516,7th-8th,4,Married-civ-spouse,Tech-support,Husband,White,1,0,0,40,Mexico,0
31461,40,State-gov,31627,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,0,0,0,20,United-States,0
31462,70,Private,174032,HS-grad,9,Married-civ-spouse,Sales,Husband,White,1,0,0,40,United-States,0
31463,57,Private,226875,7th-8th,4,Married-civ-spouse,Sales,Husband,White,1,0,0,50,United-States,0
31464,40,Private,566537,Preschool,1,Married-civ-spouse,Other-service,Husband,White,1,0,1672,40,Mexico,0
31465,18,Private,36162,11th,7,Never-married,Craft-repair,Own-child,White,1,0,0,5,United-States,0
31466,45,Self-emp-not-inc,31478,Bachelors,13,Married-civ-spouse,Sales,Husband,White,1,2829,0,60,United-States,0
31467,52,Private,294991,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,40,United-States,1
31468,24,?,108495,HS-grad,9,Never-married,?,Own-child,White,1,0,0,40,United-States,0
31469,42,Self-emp-inc,161532,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,Black,1,0,0,60,United-States,0
31470,28,Local-gov,332249,HS-grad,9,Separated,Transport-moving,Own-child,White,1,0,0,45,United-States,0
31471,32,Private,268147,Assoc-voc,11,Never-married,Tech-support,Unmarried,White,0,0,0,60,United-States,0
31472,56,Federal-gov,317847,Bachelors,13,Divorced,Adm-clerical,Not-in-family,White,1,0,0,40,United-States,0
31473,44,Private,52028,1st-4th,2,Married-civ-spouse,Other-service,Wife,Asian-Pac-Islander,0,0,0,40,Vietnam,0
31474,20,Private,184045,Some-college,10,Never-married,Sales,Unmarried,Black,0,0,0,30,United-States,0
31475,32,Private,206609,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,60,United-States,1
31476,59,Private,152968,Some-college,10,Separated,Adm-clerical,Other-relative,White,1,3325,0,40,United-States,0
31477,21,Private,213015,HS-grad,9,Never-married,Handlers-cleaners,Other-relative,Black,1,2176,0,40,United-States,0
31478,32,Private,313835,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,40,United-States,1
31479,49,Private,66385,HS-grad,9,Married-civ-spouse,Sales,Husband,White,1,5013,0,40,United-States,0
31480,22,Private,205940,Bachelors,13,Never-married,Adm-clerical,Own-child,White,0,1055,0,30,United-States,0
31481,51,Self-emp-inc,260938,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,50,United-States,1
31482,33,Private,60567,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,1,3411,0,40,United-States,0
31483,23,Private,335067,Bachelors,13,Never-married,Sales,Not-in-family,White,1,0,0,50,United-States,0
31484,34,Private,331126,HS-grad,9,Never-married,Other-service,Unmarried,Black,1,0,0,30,United-States,0
31485,53,Private,156612,12th,8,Divorced,Transport-moving,Not-in-family,White,0,0,0,40,United-States,0
31486,44,Private,188436,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,1,0,0,45,United-States,0
31487,60,Private,227468,Some-college,10,Widowed,Protective-serv,Not-in-family,Black,0,0,0,40,United-States,0
31488,55,Private,183580,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,38,United-States,0
31489,57,Self-emp-not-inc,50990,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,1,0,0,30,United-States,0
31490,59,Private,384246,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,50,United-States,0
31491,26,?,375313,Some-college,10,Never-married,?,Own-child,Asian-Pac-Islander,1,0,0,40,Philippines,0
31492,30,Private,176410,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Own-child,White,0,7298,0,16,United-States,1
31493,49,Private,93639,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,0,0,0,43,United-States,0
31494,45,Private,30289,12th,8,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,40,United-States,0
31495,29,Self-emp-inc,124950,Bachelors,13,Never-married,Sales,Own-child,White,0,0,0,40,United-States,0
31496,37,Self-emp-not-inc,126675,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,1,0,0,60,United-States,1
31497,21,Private,145964,12th,8,Never-married,Farming-fishing,Not-in-family,White,1,0,0,40,United-States,0
31498,36,State-gov,345712,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,40,United-States,0
31499,18,?,97474,HS-grad,9,Never-married,?,Own-child,White,0,0,0,20,United-States,0
31500,37,Private,180342,Bachelors,13,Never-married,Sales,Not-in-family,White,1,0,0,45,United-States,0
31501,19,Private,167087,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,0,0,0,40,United-States,0
31502,65,?,192825,7th-8th,4,Married-civ-spouse,?,Husband,White,1,0,0,25,United-States,0
31503,30,Private,318749,Assoc-voc,11,Married-civ-spouse,Tech-support,Wife,White,0,0,0,35,Germany,0
31504,27,?,147638,Masters,14,Never-married,?,Not-in-family,Other,0,0,0,40,Japan,0
31505,59,Federal-gov,293971,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,1,0,0,40,United-States,1
31506,32,Private,229566,Assoc-voc,11,Married-civ-spouse,Other-service,Husband,White,1,0,0,60,United-States,1
31507,25,Private,242464,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,1,0,0,40,United-States,0
31508,40,Private,111067,Bachelors,13,Married-civ-spouse,Handlers-cleaners,Husband,White,1,0,0,80,United-States,1
31509,21,?,155697,9th,5,Never-married,?,Own-child,White,1,0,0,42,United-States,0
31510,49,Local-gov,106554,Bachelors,13,Divorced,Prof-specialty,Unmarried,White,0,0,0,40,United-States,1
31511,49,Private,23776,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,1,0,0,40,United-States,0
31512,51,?,43909,HS-grad,9,Divorced,?,Unmarried,Black,0,0,0,40,United-States,0
31513,48,Private,105808,9th,5,Widowed,Transport-moving,Unmarried,White,1,0,0,40,United-States,1
31514,42,Private,169995,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,45,United-States,0
31515,53,Private,141388,11th,7,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,40,United-States,0
31516,29,Self-emp-not-inc,241431,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,1,0,0,45,United-States,0
31517,21,?,78374,HS-grad,9,Never-married,?,Other-relative,Asian-Pac-Islander,0,0,0,24,United-States,0
31518,54,Self-emp-not-inc,158948,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,1,0,0,15,United-States,0
31519,34,Private,272411,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,0,0,0,40,United-States,0
31520,39,Private,30529,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,1,0,1887,40,United-States,1
31521,62,?,263374,Assoc-voc,11,Married-civ-spouse,?,Husband,White,1,0,0,40,Canada,0
31522,30,Private,190228,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,1,0,0,40,United-States,0
31523,27,Private,126060,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,0,0,0,40,United-States,0
31524,25,Private,391192,Assoc-voc,11,Never-married,Craft-repair,Own-child,White,1,0,0,40,United-States,0
31525,26,Private,214069,HS-grad,9,Separated,Farming-fishing,Not-in-family,White,1,0,0,40,United-States,0
31526,45,Private,170871,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,1,7298,0,60,United-States,1
31527,55,Private,118993,Some-college,10,Separated,Exec-managerial,Unmarried,White,0,0,0,10,United-States,0
31528,26,Private,245880,HS-grad,9,Never-married,Other-service,Other-relative,White,1,0,0,40,United-States,0
31529,45,Private,174794,Bachelors,13,Separated,Prof-specialty,Unmarried,White,0,0,0,56,Germany,0
31530,61,Local-gov,153408,Masters,14,Divorced,Prof-specialty,Not-in-family,White,0,0,0,40,United-States,1
31531,34,?,330301,7th-8th,4,Separated,?,Unmarried,Black,0,0,0,40,United-States,0
31532,26,Private,385278,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Black,1,0,0,60,United-States,0
31533,44,Federal-gov,38434,Masters,14,Never-married,Prof-specialty,Not-in-family,White,0,0,0,40,United-States,0
31534,45,Self-emp-not-inc,111679,Some-college,10,Divorced,Craft-repair,Not-in-family,White,1,0,0,30,United-States,0
31535,55,Private,168956,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,0,0,0,40,United-States,0
31536,20,Private,86143,Some-college,10,Never-married,Other-service,Other-relative,Asian-Pac-Islander,1,0,0,30,United-States,0
31537,48,Private,99835,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,50,United-States,1
31538,33,Private,263561,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,1,0,0,60,United-States,0
31539,44,Private,118536,9th,5,Married-civ-spouse,Machine-op-inspct,Husband,Black,1,0,0,40,United-States,0
31540,32,Self-emp-inc,209691,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,50,Canada,0
31541,54,Private,123374,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,40,United-States,0
31542,40,Private,137225,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,40,United-States,1
31543,29,Private,119359,HS-grad,9,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,0,0,0,10,China,1
31544,56,Private,134153,10th,6,Married-civ-spouse,Adm-clerical,Husband,Black,1,0,0,40,United-States,0
31545,47,Private,121124,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,40,United-States,1
31546,22,Private,147655,Some-college,10,Never-married,Tech-support,Not-in-family,White,0,0,0,40,United-States,0
31547,46,Private,165138,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,1,0,0,45,United-States,1
31548,24,Federal-gov,312017,Some-college,10,Never-married,Exec-managerial,Own-child,White,1,0,0,40,United-States,0
31549,37,Private,272950,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,1,0,0,40,United-States,0
31550,49,Private,259323,HS-grad,9,Divorced,Craft-repair,Unmarried,White,1,0,0,40,United-States,0
31551,44,Federal-gov,281739,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,1,13550,0,50,United-States,1
31552,21,Private,119156,HS-grad,9,Never-married,Craft-repair,Own-child,White,1,0,0,40,United-States,0
31553,55,Private,165881,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,40,United-States,1
31554,23,State-gov,136075,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,0,0,0,32,United-States,0
31555,50,Private,187465,11th,7,Divorced,Sales,Not-in-family,White,0,0,0,40,United-States,0
31556,44,Private,328561,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Other-relative,White,0,0,0,20,United-States,0
31557,48,Private,350440,Some-college,10,Married-civ-spouse,Craft-repair,Other-relative,Asian-Pac-Islander,1,0,0,40,Cambodia,1
31558,38,Self-emp-not-inc,109133,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,70,United-States,1
31559,48,Private,109814,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,1,0,1977,45,United-States,1
31560,39,Private,86643,Some-college,10,Never-married,Craft-repair,Not-in-family,White,1,0,0,50,United-States,0
31561,52,Federal-gov,154521,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,1,0,0,44,United-States,1
31562,63,Private,45912,HS-grad,9,Widowed,Other-service,Other-relative,White,0,0,0,40,United-States,0
31563,48,Private,175070,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,0,0,2258,40,United-States,1
31564,37,Private,338033,Masters,14,Never-married,Prof-specialty,Not-in-family,White,0,0,0,40,United-States,0
31565,26,State-gov,158963,Masters,14,Never-married,Exec-managerial,Not-in-family,White,0,0,0,40,United-States,0
31566,50,Self-emp-inc,121441,11th,7,Never-married,Exec-managerial,Other-relative,White,1,0,2444,40,United-States,1
31567,47,Self-emp-not-inc,242391,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,1,15024,0,40,United-States,1
31568,19,Private,119964,HS-grad,9,Never-married,Craft-repair,Other-relative,White,0,0,0,15,United-States,0
31569,34,Private,193344,Some-college,10,Never-married,Adm-clerical,Unmarried,White,0,0,0,40,Germany,0
31570,29,Local-gov,45554,Some-college,10,Divorced,Adm-clerical,Unmarried,White,0,0,0,40,United-States,0
31571,33,Private,249716,HS-grad,9,Never-married,Tech-support,Not-in-family,White,1,0,0,45,United-States,0
31572,53,Private,58985,Some-college,10,Married-civ-spouse,Prof-specialty,Wife,White,0,0,0,24,United-States,0
31573,24,Private,456367,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,40,United-States,0
31574,39,Private,117381,Some-college,10,Divorced,Transport-moving,Not-in-family,White,1,0,0,65,United-States,0
31575,50,Self-emp-not-inc,240922,Assoc-acdm,12,Never-married,Sales,Not-in-family,White,0,0,1408,5,United-States,0
31576,31,Private,226443,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,40,United-States,0
31577,22,Private,364342,Assoc-voc,11,Never-married,Sales,Not-in-family,Black,0,0,0,25,United-States,0
31578,42,Local-gov,101593,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,1,0,0,42,United-States,0
31579,23,Private,267471,12th,8,Never-married,Sales,Own-child,White,0,0,0,25,United-States,0
31580,22,Private,186849,11th,7,Divorced,Sales,Own-child,White,1,0,0,50,United-States,0
31581,65,Private,174603,5th-6th,3,Widowed,Machine-op-inspct,Not-in-family,White,0,0,0,10,Italy,0
31582,34,Private,115040,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,44,United-States,0
31583,23,Private,142766,Some-college,10,Never-married,Adm-clerical,Own-child,White,1,1055,0,20,United-States,0
31584,38,Private,59660,Bachelors,13,Married-civ-spouse,Sales,Husband,White,1,7298,0,40,United-States,1
31585,45,Self-emp-not-inc,49595,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,80,United-States,0
31586,19,Private,127491,HS-grad,9,Never-married,Other-service,Not-in-family,White,1,0,0,40,United-States,0
31587,46,Private,155933,Bachelors,13,Never-married,Machine-op-inspct,Not-in-family,White,0,0,1602,8,United-States,0
31588,23,Private,122272,Some-college,10,Never-married,Adm-clerical,Own-child,White,0,0,0,20,United-States,0
31589,37,Private,143771,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,60,United-States,1
31590,59,Private,91384,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,1,0,0,40,United-States,0
31591,36,State-gov,135874,Bachelors,13,Married-civ-spouse,Sales,Husband,White,1,0,0,40,United-States,0
31592,35,Private,207066,Bachelors,13,Never-married,Sales,Not-in-family,White,1,10520,0,45,United-States,1
31593,51,Private,172493,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,0,0,0,12,United-States,0
31594,42,Local-gov,189956,Bachelors,13,Divorced,Prof-specialty,Unmarried,Black,0,0,0,30,United-States,0
31595,35,Private,106967,Masters,14,Never-married,Sales,Not-in-family,White,0,0,0,40,United-States,0
31596,20,Private,200153,HS-grad,9,Never-married,Other-service,Own-child,White,0,0,0,38,United-States,0
31597,41,Private,151736,10th,6,Never-married,Machine-op-inspct,Not-in-family,White,1,0,0,40,United-States,0
31598,40,Private,67852,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,1,0,0,35,United-States,0
31599,36,Private,54229,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Wife,White,0,0,0,37,United-States,0
31600,34,Self-emp-inc,154120,Masters,14,Married-civ-spouse,Sales,Husband,White,1,0,0,60,United-States,1
31601,44,Self-emp-not-inc,157217,Bachelors,13,Never-married,Sales,Not-in-family,White,1,0,0,42,United-States,0
31602,31,Federal-gov,381645,Bachelors,13,Separated,Prof-specialty,Not-in-family,White,1,0,0,40,United-States,0
31603,41,Local-gov,160785,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,40,United-States,0
31604,43,Private,133584,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,1,0,0,40,United-States,0
31605,43,Private,170230,Masters,14,Never-married,Tech-support,Not-in-family,White,0,0,0,40,United-States,0
31606,58,Private,250206,10th,6,Married-civ-spouse,Craft-repair,Husband,White,1,5178,0,40,United-States,1
31607,19,Private,128363,Some-college,10,Never-married,Sales,Own-child,White,0,0,0,30,United-States,0
31608,43,Local-gov,163434,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,1,0,0,55,United-States,1
31609,50,Private,195690,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,1,0,0,45,United-States,0
31610,44,Self-emp-inc,138991,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,50,United-States,1
31611,46,Private,118419,HS-grad,9,Divorced,Machine-op-inspct,Unmarried,White,1,0,0,38,United-States,0
31612,52,Self-emp-not-inc,185407,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,50,United-States,1
31613,52,Self-emp-not-inc,283079,HS-grad,9,Never-married,Prof-specialty,Not-in-family,White,1,0,0,50,United-States,0
31614,18,Private,119655,12th,8,Never-married,Adm-clerical,Own-child,White,0,0,0,12,United-States,0
31615,29,Private,153416,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,0,0,0,55,United-States,0
31616,19,?,204868,HS-grad,9,Married-civ-spouse,?,Wife,White,0,0,0,36,United-States,0
31617,34,Private,220362,Bachelors,13,Never-married,Exec-managerial,Own-child,White,1,0,0,40,United-States,0
31618,23,Local-gov,203078,Some-college,10,Married-civ-spouse,Protective-serv,Husband,Black,1,0,0,40,United-States,0
31619,64,State-gov,104361,Some-college,10,Separated,Adm-clerical,Not-in-family,White,0,0,0,65,United-States,0
31620,68,Private,274096,10th,6,Divorced,Transport-moving,Not-in-family,White,1,0,0,20,United-States,0
31621,42,State-gov,455553,HS-grad,9,Never-married,Adm-clerical,Unmarried,Black,0,0,0,40,United-States,0
31622,41,Private,112283,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,60,United-States,1
